ID_Cuenta,Nombre,Area,Estado_Envio,Presupuesto_Solicitado
19634,Inversión - 338,Comercial,Enviado,323628440
19635,Licencias - 163,Riesgos,En Revisión,90885175
19636,Licencias - 310,Tecnología,En Revisión,389881537
19637,Pensión Obligatoria - 228,Riesgos,En Revisión,272491404
19638,Fondo Voluntario - 671,Recursos Humanos,Rechazado,469770726
19639,Pensión Obligatoria - 711,Legal,Pendiente,75214798
19640,Pensión Obligatoria - 261,Auditoría,Enviado,346879777
19641,Infraestructura - 734,Comercial,En Revisión,326446966
19642,Cesantías - 440,Auditoría,En Revisión,107957504
19643,Fondo Voluntario - 409,Tecnología,Rechazado,492426806
19644,Infraestructura - 589,Legal,Enviado,30209616
19645,Infraestructura - 234,Comercial,Pendiente,429642985
19646,Cesantías - 136,Finanzas,Enviado,54722287
19647,Cesantías - 541,Servicio al Cliente,Enviado,311266777
19648,Inversión - 276,Finanzas,Pendiente,21048220
19649,Infraestructura - 443,Marketing,En Revisión,230258957
19650,Licencias - 105,Comercial,En Revisión,374157206
19651,Fondo Voluntario - 916,Marketing,Pendiente,495648338
19652,Infraestructura - 276,Recursos Humanos,Rechazado,18655720
19653,Licencias - 120,Finanzas,Rechazado,10789559
19654,Infraestructura - 950,Servicio al Cliente,En Revisión,96829066
19655,Pensión Obligatoria - 211,Legal,En Revisión,478454998
19656,Fondo Voluntario - 265,Recursos Humanos,En Revisión,179051488
19657,Licencias - 750,Operaciones,Enviado,179943956
19658,Licencias - 236,Finanzas,Rechazado,5251964
19659,Infraestructura - 952,Auditoría,Pendiente,148563830
19660,Licencias - 466,Legal,Enviado,244072164
19661,Nómina - 519,Tecnología,Pendiente,121552197
19662,Licencias - 702,Recursos Humanos,Pendiente,179654603
19663,Fondo Voluntario - 121,Auditoría,Rechazado,74512987
19664,Cesantías - 727,Tecnología,En Revisión,372023582
19665,Fondo Voluntario - 371,Legal,Rechazado,269185894
19666,Inversión - 427,Auditoría,Pendiente,42045528
19667,Inversión - 510,Operaciones,Enviado,481623535
19668,Pensión Obligatoria - 327,Marketing,Pendiente,278838094
19669,Inversión - 730,Operaciones,Rechazado,187736350
19670,Licencias - 994,Servicio al Cliente,En Revisión,31750785
19671,Cesantías - 162,Marketing,En Revisión,309218519
19672,Licencias - 887,Servicio al Cliente,En Revisión,237684796
19673,Inversión - 684,Riesgos,Rechazado,107904459
19674,Fondo Voluntario - 161,Tecnología,En Revisión,50440670
19675,Licencias - 843,Recursos Humanos,Enviado,24724422
19676,Nómina - 412,Recursos Humanos,En Revisión,213985383
19677,Licencias - 948,Riesgos,Rechazado,248253929
19678,Licencias - 331,Finanzas,Enviado,239430100
19679,Pensión Obligatoria - 263,Comercial,Enviado,225360317
19680,Cesantías - 631,Riesgos,Pendiente,361598866
19681,Cesantías - 545,Legal,Enviado,69938025
19682,Infraestructura - 826,Riesgos,Pendiente,341906433
19683,Cesantías - 922,Legal,Rechazado,273678576
19684,Pensión Obligatoria - 179,Operaciones,Rechazado,246633725
19685,Pensión Obligatoria - 253,Legal,Enviado,72444696
19686,Licencias - 599,Recursos Humanos,En Revisión,381041931
19687,Pensión Obligatoria - 715,Legal,En Revisión,263106404
19688,Nómina - 740,Comercial,Rechazado,321555359
19689,Fondo Voluntario - 900,Riesgos,Rechazado,493140918
19690,Pensión Obligatoria - 737,Marketing,En Revisión,270619957
19691,Pensión Obligatoria - 663,Finanzas,En Revisión,428642258
19692,Cesantías - 390,Finanzas,Enviado,32951423
19693,Inversión - 830,Tecnología,Enviado,180304643
19694,Fondo Voluntario - 908,Marketing,En Revisión,33694592
19695,Nómina - 907,Operaciones,Enviado,323520240
19696,Fondo Voluntario - 750,Riesgos,En Revisión,472173347
19697,Inversión - 805,Legal,Enviado,77377857
19698,Licencias - 512,Riesgos,Rechazado,218618260
19699,Fondo Voluntario - 865,Recursos Humanos,Rechazado,290557948
19700,Fondo Voluntario - 462,Marketing,Pendiente,443778454
19701,Nómina - 545,Auditoría,Enviado,364307895
19702,Fondo Voluntario - 501,Riesgos,Enviado,344765739
19703,Pensión Obligatoria - 560,Recursos Humanos,Rechazado,243283747
19704,Nómina - 729,Comercial,Pendiente,179296588
19705,Pensión Obligatoria - 723,Comercial,En Revisión,147258094
19706,Nómina - 278,Auditoría,En Revisión,172804599
19707,Fondo Voluntario - 470,Riesgos,Rechazado,200825973
19708,Licencias - 432,Legal,En Revisión,465331736
19709,Inversión - 933,Operaciones,En Revisión,87410385
19710,Nómina - 939,Tecnología,En Revisión,314013233
19711,Licencias - 534,Marketing,Rechazado,80712435
19712,Fondo Voluntario - 507,Operaciones,Pendiente,314270619
19713,Nómina - 596,Finanzas,Rechazado,414278048
19714,Nómina - 904,Operaciones,Pendiente,275287088
19715,Cesantías - 859,Marketing,Rechazado,151120855
19716,Infraestructura - 481,Operaciones,En Revisión,10361911
19717,Inversión - 572,Tecnología,En Revisión,313600142
19718,Licencias - 732,Riesgos,Enviado,185468091
19719,Infraestructura - 965,Recursos Humanos,En Revisión,346918444
19720,Inversión - 515,Auditoría,Rechazado,321068226
19721,Fondo Voluntario - 790,Marketing,En Revisión,315098521
19722,Pensión Obligatoria - 363,Auditoría,Pendiente,187636475
19723,Cesantías - 594,Recursos Humanos,Pendiente,144995264
19724,Cesantías - 855,Operaciones,Pendiente,266955369
19725,Infraestructura - 807,Servicio al Cliente,Rechazado,200681030
19726,Pensión Obligatoria - 628,Tecnología,Enviado,133864503
19727,Infraestructura - 881,Operaciones,En Revisión,436255958
19728,Inversión - 764,Servicio al Cliente,En Revisión,215511243
19729,Nómina - 951,Tecnología,En Revisión,463724827
19730,Licencias - 985,Recursos Humanos,Rechazado,219162133
19731,Nómina - 252,Servicio al Cliente,En Revisión,23320820
19732,Infraestructura - 656,Legal,Pendiente,46335834
19733,Cesantías - 128,Riesgos,En Revisión,19104230
19734,Pensión Obligatoria - 999,Marketing,Rechazado,174584279
19735,Pensión Obligatoria - 485,Tecnología,En Revisión,462887451
19736,Nómina - 264,Riesgos,Enviado,457565084
19737,Licencias - 240,Auditoría,En Revisión,143673916
19738,Cesantías - 759,Marketing,En Revisión,275087398
19739,Infraestructura - 746,Finanzas,Pendiente,264437138
19740,Infraestructura - 272,Marketing,Rechazado,19067540
19741,Cesantías - 808,Finanzas,Pendiente,229741936
19742,Pensión Obligatoria - 559,Operaciones,Pendiente,163438385
19743,Fondo Voluntario - 246,Operaciones,Pendiente,295558156
19744,Inversión - 899,Legal,Rechazado,275161804
19745,Inversión - 713,Marketing,Pendiente,59118656
19746,Cesantías - 968,Finanzas,Enviado,287504942
19747,Inversión - 773,Riesgos,Rechazado,282940488
19748,Fondo Voluntario - 973,Riesgos,En Revisión,115973718
19749,Nómina - 740,Legal,Enviado,33509259
19750,Licencias - 294,Operaciones,Enviado,7833680
19751,Pensión Obligatoria - 192,Recursos Humanos,Pendiente,233694128
19752,Fondo Voluntario - 932,Recursos Humanos,Enviado,344769731
19753,Nómina - 721,Tecnología,Rechazado,73432439
19754,Licencias - 297,Finanzas,Rechazado,340355072
19755,Inversión - 560,Tecnología,Rechazado,289702558
19756,Licencias - 218,Finanzas,Rechazado,263368122
19757,Inversión - 376,Legal,Pendiente,228961542
19758,Inversión - 238,Operaciones,Pendiente,385620002
19759,Nómina - 642,Marketing,Pendiente,429159020
19760,Nómina - 232,Marketing,Enviado,210889179
19761,Fondo Voluntario - 939,Operaciones,En Revisión,5756712
19762,Infraestructura - 347,Tecnología,Pendiente,172021670
19763,Infraestructura - 846,Tecnología,Rechazado,255912300
19764,Infraestructura - 822,Servicio al Cliente,Rechazado,456665636
19765,Fondo Voluntario - 594,Finanzas,Enviado,30067592
19766,Cesantías - 524,Tecnología,Pendiente,186660647
19767,Licencias - 162,Operaciones,Pendiente,335686786
19768,Nómina - 863,Riesgos,Enviado,34378629
19769,Cesantías - 999,Auditoría,Enviado,473234785
19770,Pensión Obligatoria - 434,Tecnología,En Revisión,49082510
19771,Nómina - 161,Riesgos,Rechazado,247283476
19772,Inversión - 313,Legal,Enviado,356839370
19773,Nómina - 699,Auditoría,Pendiente,226224546
19774,Inversión - 435,Servicio al Cliente,Enviado,466608043
19775,Licencias - 656,Marketing,En Revisión,226702064
19776,Cesantías - 701,Finanzas,Rechazado,39649210
19777,Cesantías - 569,Marketing,En Revisión,243289921
19778,Fondo Voluntario - 256,Riesgos,Enviado,195488476
19779,Infraestructura - 102,Finanzas,Pendiente,287725090
19780,Cesantías - 876,Comercial,Pendiente,131497878
19781,Licencias - 100,Marketing,Enviado,52029073
19782,Pensión Obligatoria - 116,Legal,Enviado,372614652
19783,Fondo Voluntario - 540,Comercial,En Revisión,258661276
19784,Infraestructura - 813,Recursos Humanos,Enviado,345792042
19785,Fondo Voluntario - 635,Finanzas,Pendiente,250701496
19786,Fondo Voluntario - 287,Riesgos,Pendiente,120879316
19787,Nómina - 595,Tecnología,Enviado,195627827
19788,Licencias - 172,Servicio al Cliente,Pendiente,419041232
19789,Infraestructura - 131,Operaciones,Enviado,255743807
19790,Inversión - 217,Legal,Enviado,339704202
19791,Infraestructura - 580,Finanzas,Enviado,266214381
19792,Nómina - 985,Marketing,En Revisión,45991972
19793,Fondo Voluntario - 159,Tecnología,Pendiente,191439933
19794,Fondo Voluntario - 159,Marketing,En Revisión,198031224
19795,Nómina - 875,Tecnología,En Revisión,63205833
19796,Licencias - 955,Marketing,Enviado,290543280
19797,Pensión Obligatoria - 459,Tecnología,Rechazado,114429626
19798,Infraestructura - 675,Tecnología,Rechazado,71647484
19799,Infraestructura - 692,Legal,Enviado,249997890
19800,Nómina - 387,Legal,Rechazado,50462452
19801,Fondo Voluntario - 494,Marketing,Pendiente,283324032
19802,Nómina - 278,Recursos Humanos,Pendiente,161961979
19803,Fondo Voluntario - 391,Riesgos,En Revisión,5520797
19804,Licencias - 865,Marketing,Enviado,68782358
19805,Fondo Voluntario - 796,Servicio al Cliente,Enviado,213730172
19806,Infraestructura - 229,Tecnología,Enviado,285594950
19807,Infraestructura - 183,Operaciones,Rechazado,436102991
19808,Pensión Obligatoria - 302,Operaciones,En Revisión,392978496
19809,Licencias - 771,Marketing,En Revisión,195942661
19810,Licencias - 794,Operaciones,Pendiente,349065860
19811,Fondo Voluntario - 497,Recursos Humanos,Rechazado,270207576
19812,Fondo Voluntario - 414,Tecnología,Rechazado,37174976
19813,Infraestructura - 938,Operaciones,Rechazado,179646228
19814,Infraestructura - 694,Legal,Rechazado,103320617
19815,Infraestructura - 226,Servicio al Cliente,En Revisión,150970573
19816,Pensión Obligatoria - 875,Auditoría,En Revisión,109307419
19817,Cesantías - 789,Marketing,Pendiente,452230262
19818,Nómina - 628,Riesgos,Rechazado,332897803
19819,Cesantías - 682,Servicio al Cliente,Enviado,112437957
19820,Fondo Voluntario - 254,Finanzas,En Revisión,398551577
19821,Infraestructura - 765,Riesgos,Enviado,175743655
19822,Inversión - 857,Finanzas,En Revisión,389567127
19823,Inversión - 811,Legal,Rechazado,373500102
19824,Infraestructura - 651,Auditoría,En Revisión,89625533
19825,Fondo Voluntario - 414,Servicio al Cliente,En Revisión,18387857
19826,Licencias - 413,Recursos Humanos,Enviado,398445358
19827,Inversión - 688,Recursos Humanos,Enviado,390715942
19828,Fondo Voluntario - 353,Legal,Rechazado,31495461
19829,Cesantías - 835,Marketing,Enviado,413350250
19830,Pensión Obligatoria - 345,Marketing,Pendiente,286333750
19831,Infraestructura - 197,Riesgos,Enviado,314665763
19832,Cesantías - 938,Comercial,En Revisión,347951705
19833,Licencias - 645,Auditoría,En Revisión,496073741
19834,Fondo Voluntario - 149,Tecnología,En Revisión,357972036
19835,Infraestructura - 474,Operaciones,Enviado,71468924
19836,Licencias - 993,Operaciones,En Revisión,441680768
19837,Inversión - 660,Auditoría,Pendiente,424247726
19838,Licencias - 422,Comercial,Enviado,25605189
19839,Infraestructura - 613,Legal,En Revisión,249362394
19840,Licencias - 989,Comercial,En Revisión,231190967
19841,Licencias - 160,Operaciones,Rechazado,84170430
19842,Cesantías - 878,Legal,Rechazado,472589241
19843,Cesantías - 203,Finanzas,Enviado,412989959
19844,Pensión Obligatoria - 133,Servicio al Cliente,Pendiente,294364342
19845,Infraestructura - 981,Auditoría,Enviado,488941404
19846,Inversión - 481,Riesgos,En Revisión,300928520
19847,Fondo Voluntario - 404,Finanzas,Pendiente,419158071
19848,Infraestructura - 556,Marketing,En Revisión,296129773
19849,Nómina - 433,Operaciones,En Revisión,395053399
19850,Pensión Obligatoria - 329,Marketing,Pendiente,60249207
19851,Nómina - 534,Comercial,Rechazado,133992386
19852,Licencias - 929,Servicio al Cliente,Pendiente,186535281
19853,Fondo Voluntario - 688,Servicio al Cliente,Pendiente,100867925
19854,Pensión Obligatoria - 519,Operaciones,En Revisión,426812931
19855,Cesantías - 427,Marketing,Pendiente,271422207
19856,Licencias - 202,Recursos Humanos,En Revisión,52007132
19857,Infraestructura - 983,Finanzas,Enviado,23403802
19858,Licencias - 374,Operaciones,Rechazado,265367628
19859,Infraestructura - 905,Finanzas,Pendiente,390938920
19860,Licencias - 814,Operaciones,Rechazado,136633373
19861,Cesantías - 108,Auditoría,Rechazado,137932108
19862,Pensión Obligatoria - 748,Tecnología,En Revisión,71694670
19863,Cesantías - 985,Servicio al Cliente,Enviado,182431571
19864,Fondo Voluntario - 826,Recursos Humanos,Rechazado,251616944
19865,Inversión - 957,Finanzas,Enviado,175848639
19866,Inversión - 119,Comercial,En Revisión,301806495
19867,Fondo Voluntario - 639,Marketing,En Revisión,290594303
19868,Infraestructura - 666,Legal,Rechazado,158688112
19869,Nómina - 972,Auditoría,Rechazado,294781284
19870,Nómina - 264,Auditoría,Rechazado,382699621
19871,Infraestructura - 794,Auditoría,Rechazado,392335713
19872,Cesantías - 612,Operaciones,Enviado,20286001
19873,Pensión Obligatoria - 361,Tecnología,En Revisión,386496581
19874,Fondo Voluntario - 791,Servicio al Cliente,Rechazado,69973499
19875,Fondo Voluntario - 710,Marketing,Rechazado,234669574
19876,Nómina - 854,Finanzas,En Revisión,127734668
19877,Inversión - 547,Operaciones,Enviado,200981230
19878,Nómina - 450,Auditoría,Enviado,411995277
19879,Cesantías - 876,Comercial,Enviado,20009887
19880,Cesantías - 435,Comercial,Rechazado,228190925
19881,Pensión Obligatoria - 730,Riesgos,Pendiente,472181244
19882,Infraestructura - 319,Recursos Humanos,Pendiente,23858153
19883,Pensión Obligatoria - 208,Auditoría,Enviado,32380278
19884,Fondo Voluntario - 154,Tecnología,Rechazado,164298160
19885,Cesantías - 873,Finanzas,Enviado,266856384
19886,Pensión Obligatoria - 268,Comercial,Rechazado,423825891
19887,Inversión - 427,Recursos Humanos,Enviado,124091225
19888,Pensión Obligatoria - 820,Comercial,Enviado,232748511
19889,Licencias - 363,Finanzas,En Revisión,380127156
19890,Nómina - 633,Riesgos,Enviado,223898063
19891,Fondo Voluntario - 846,Marketing,Pendiente,29885426
19892,Cesantías - 626,Riesgos,En Revisión,336128338
19893,Fondo Voluntario - 601,Recursos Humanos,Pendiente,446722622
19894,Fondo Voluntario - 104,Auditoría,Enviado,118877008
19895,Inversión - 813,Marketing,Pendiente,154595571
19896,Infraestructura - 153,Operaciones,Rechazado,412174350
19897,Fondo Voluntario - 367,Comercial,En Revisión,186172567
19898,Pensión Obligatoria - 424,Tecnología,Enviado,457460692
19899,Licencias - 774,Finanzas,En Revisión,67252207
19900,Inversión - 304,Riesgos,Rechazado,300280896
19901,Pensión Obligatoria - 190,Auditoría,En Revisión,178251382
19902,Pensión Obligatoria - 643,Operaciones,Enviado,402784361
19903,Nómina - 965,Recursos Humanos,Pendiente,365606093
19904,Pensión Obligatoria - 973,Marketing,Pendiente,339273640
19905,Infraestructura - 952,Riesgos,Pendiente,478248102
19906,Nómina - 671,Recursos Humanos,Pendiente,383746665
19907,Nómina - 454,Riesgos,Enviado,24467759
19908,Fondo Voluntario - 914,Comercial,Rechazado,118439737
19909,Cesantías - 362,Riesgos,Rechazado,95838586
19910,Infraestructura - 190,Legal,Pendiente,349329404
19911,Inversión - 618,Marketing,Enviado,447210560
19912,Fondo Voluntario - 256,Comercial,En Revisión,105215155
19913,Cesantías - 652,Auditoría,En Revisión,455613798
19914,Pensión Obligatoria - 553,Auditoría,Pendiente,249916908
19915,Fondo Voluntario - 160,Operaciones,Pendiente,331466691
19916,Pensión Obligatoria - 833,Marketing,Pendiente,249148178
19917,Infraestructura - 157,Auditoría,Rechazado,286873498
19918,Licencias - 173,Comercial,En Revisión,427946116
19919,Fondo Voluntario - 363,Tecnología,En Revisión,447862881
19920,Cesantías - 712,Finanzas,Pendiente,179537912
19921,Licencias - 346,Finanzas,En Revisión,144451705
19922,Pensión Obligatoria - 584,Auditoría,Rechazado,434960208
19923,Pensión Obligatoria - 383,Finanzas,Pendiente,166951167
19924,Nómina - 189,Marketing,En Revisión,128461788
19925,Licencias - 464,Legal,Rechazado,360991656
19926,Pensión Obligatoria - 462,Recursos Humanos,Pendiente,443131655
19927,Nómina - 917,Comercial,En Revisión,434476151
19928,Fondo Voluntario - 293,Servicio al Cliente,Rechazado,272297128
19929,Infraestructura - 455,Tecnología,Enviado,9330189
19930,Nómina - 140,Tecnología,Rechazado,19622482
19931,Pensión Obligatoria - 467,Marketing,En Revisión,325934253
19932,Infraestructura - 584,Riesgos,Enviado,378205039
19933,Cesantías - 335,Operaciones,Rechazado,451096651
19934,Pensión Obligatoria - 471,Marketing,Pendiente,120778254
19935,Pensión Obligatoria - 187,Comercial,Rechazado,409543108
19936,Nómina - 726,Recursos Humanos,Enviado,401582980
19937,Cesantías - 992,Recursos Humanos,Enviado,44066353
19938,Cesantías - 805,Legal,En Revisión,289690992
19939,Nómina - 334,Operaciones,Enviado,236788111
19940,Fondo Voluntario - 715,Marketing,En Revisión,410732583
19941,Infraestructura - 455,Servicio al Cliente,Pendiente,65146180
